"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA",39.3327249,-76.6232735
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
 Clay Fellow.,37.122997,-93.17345499999999
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Astrophysics Research Centre, School of Mathematics and Physics, Queen's University Belfast, Belfast, BT7 1NN, UK",54.5844482,-5.9345016
"Center for Astrophysics and Space Science, University of California San Diego, La Jolla, CA 92093, USA",32.8797081,-117.2350537
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Department of Physics and Astronomy, Michigan State University, East Lansing, MI 48824, USA ",42.7240223,-84.4760328
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Department of Astronomy & Astrophysics, University of California, Santa Cruz, CA 95060, USA",36.9913856,-122.0608718
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA",39.3327249,-76.6232735
" Department of Physics and Astronomy, Johns Hopkins University, 3400 North Charles Street, Baltimore, MD 21218, USA",39.329901,-76.6205184
"Gemini Observatory, 670 North Aohoku Place, Hilo, HI 96720, USA",19.700711,-155.0895417
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
"Department of Physics and Astronomy, Johns Hopkins University, 3400 North Charles Street, Baltimore, MD 21218, USA",39.329901,-76.6205184
"Astrophysics Research Centre, School of Mathematics and Physics, Queen's University Belfast, Belfast, BT7 1NN, UK",54.5844482,-5.9345016
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
" Department of Physics, Harvard University, 17 Oxford Street, Cambridge, MA 02138, USA",42.3774149,-71.1171011
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Las Cumbres Observatory Global Telescope Network, Inc., Santa Barbara, CA 93117, USA ",34.4301656,-119.8696691
" Department of Physics, University of California Santa Barbara, Santa Barbara, CA 93106-9530, USA",34.414052,-119.843298
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA",21.3069823,-157.811671
"Department of Astrophysical Sciences, Princeton University, Princeton, NJ 08544, USA",40.3465603,-74.6516698
"Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA",42.3814605,-71.1281638
